iter	Passed	Remaining
3221	72031	151530
3222	72056	151512
3223	72077	151487
3224	72102	151470
3225	72124	151447
3226	72147	151426
3227	72169	151403
3228	72190	151378
3229	72213	151357
3230	72235	151334
3231	72258	151312
3232	72276	151282
3233	72299	151262
3234	72320	151235
3235	72346	151220
3236	72368	151198
3237	72387	151169
3238	72412	151151
3239	72433	151126
3240	72459	151111
3241	72478	151083
3242	72501	151061
3243	72522	151035
3244	72545	151015
3245	72568	150993
3246	72589	150968
3247	72613	150950
3248	72634	150924
3249	72658	150906
3250	72682	150887
3251	72704	150864
3252	72729	150848
3253	72750	150823
3254	72774	150803
3255	72796	150780
3256	72820	150761
3257	72841	150735
3258	72864	150714
3259	72884	150686
3260	72907	150665
3261	72927	150638
3262	72951	150620
3263	72975	150602
3264	73001	150586
3265	73022	150561
3266	73047	150544
3267	73070	150523
3268	73095	150506
3269	73115	150479
3270	73140	150463
3271	73161	150436
3272	73185	150418
3273	73207	150395
3274	73231	150375
3275	73253	150352
3276	73279	150338
3277	73301	150315
3278	73319	150283
3279	73341	150261
3280	73362	150235
3281	73386	150217
3282	73411	150198
3283	73433	150177
3284	73453	150148
3285	73478	150131
3286	73497	150102
3287	73520	150081
3288	73542	150058
3289	73567	150040
3290	73587	150014
3291	73609	149990
3292	73633	149973
3293	73653	149946
3294	73677	149926
3295	73698	149901
3296	73720	149878
3297	73740	149851
3298	73765	149833
3299	73786	149807
3300	73810	149789
3301	73832	149767
3302	73855	149745
3303	73879	149726
3304	73897	149695
3305	73919	149673
3306	73940	149648
3307	73965	149629
3308	73985	149602
3309	74009	149584
3310	74028	149555
3311	74052	149535
3312	74071	149506
3313	74097	149491
3314	74117	149463
3315	74142	149448
3316	74163	149422
3317	74185	149400
3318	74205	149373
3319	74231	149356
3320	74252	149332
3321	74277	149315
3322	74303	149299
3323	74325	149276
3324	74353	149266
3325	74374	149240
3326	74398	149221
3327	74420	149199
3328	74445	149181
3329	74467	149158
3330	74490	149137
3331	74511	149112
3332	74535	149093
3333	74557	149070
3334	74582	149053
3335	74603	149027
3336	74627	149008
3337	74649	148986
3338	74670	148961
3339	74693	148939
3340	74713	148912
3341	74739	148897
3342	74761	148873
3343	74785	148856
3344	74806	148830
3345	74830	148811
3346	74849	148781
3347	74873	148763
3348	74893	148735
3349	74917	148717
3350	74938	148691
3351	74964	148675
3352	74991	148663
3353	75012	148638
3354	75036	148618
3355	75058	148596
3356	75078	148569
3357	75102	148550
3358	75124	148526
3359	75148	148508
3360	75169	148482
3361	75192	148462
3362	75213	148436
3363	75235	148413
3364	75256	148389
3365	75280	148369
3366	75302	148346
3367	75326	148326
3368	75348	148303
3369	75373	148287
3370	75394	148262
3371	75418	148241
3372	75437	148213
3373	75459	148190
3374	75480	148166
3375	75503	148145
3376	75523	148117
3377	75547	148098
3378	75567	148071
3379	75592	148053
3380	75614	148030
3381	75638	148012
3382	75662	147991
3383	75682	147964
3384	75705	147945
3385	75726	147919
3386	75751	147902
3387	75774	147881
3388	75797	147859
3389	75817	147832
3390	75843	147818
3391	75866	147795
3392	75887	147771
3393	75911	147752
3394	75931	147725
3395	75954	147704
3396	75975	147679
3397	76000	147662
3398	76021	147636
3399	76045	147616
3400	76067	147594
3401	76089	147571
3402	76111	147548
3403	76131	147521
3404	76154	147500
3405	76174	147474
3406	76198	147454
3407	76218	147426
3408	76242	147408
3409	76263	147382
3410	76287	147363
3411	76309	147341
3412	76331	147317
3413	76352	147292
3414	76375	147271
3415	76395	147244
3416	76418	147223
3417	76442	147203
3418	76465	147182
3419	76489	147163
3420	76509	147136
3421	76533	147117
3422	76553	147090
3423	76575	147068
3424	76595	147041
3425	76620	147023
3426	76641	146998
3427	76663	146975
3428	76683	146949
3429	76706	146927
3430	76728	146904
3431	76747	146876
3432	76770	146855
3433	76790	146828
3434	76814	146808
3435	76833	146779
3436	76858	146761
3437	76877	146734
3438	76900	146713
3439	76923	146690
3440	76947	146672
3441	76971	146652
3442	76996	146636
3443	77017	146610
3444	77040	146589
3445	77060	146563
3446	77084	146542
3447	77107	146521
3448	77128	146497
3449	77154	146481
3450	77176	146459
3451	77197	146432
3452	77221	146413
3453	77239	146384
3454	77263	146364
3455	77284	146340
3456	77309	146323
3457	77333	146302
3458	77355	146280
3459	77378	146258
3460	77402	146238
3461	77425	146218
3462	77447	146194
3463	77471	146175
3464	77493	146153
3465	77520	146139
3466	77540	146113
3467	77564	146092
3468	77583	146065
3469	77607	146045
3470	77629	146022
3471	77654	146004
3472	77678	145984
3473	77699	145959
3474	77723	145941
3475	77742	145913
3476	77765	145891
3477	77786	145865
3478	77810	145847
3479	77833	145825
3480	77852	145797
3481	77876	145778
3482	77898	145754
3483	77921	145734
3484	77947	145717
3485	77971	145699
3486	77993	145675
3487	78015	145652
3488	78038	145632
3489	78057	145603
3490	78082	145585
3491	78101	145557
3492	78126	145538
3493	78145	145511
3494	78169	145490
3495	78189	145464
3496	78212	145444
3497	78236	145424
3498	78260	145404
3499	78279	145376
3500	78303	145356
3501	78325	145333
3502	78351	145317
3503	78373	145294
3504	78398	145277
3505	78419	145252
3506	78444	145234
3507	78464	145208
3508	78488	145189
3509	78510	145165
3510	78535	145148
3511	78555	145122
3512	78579	145102
3513	78601	145079
3514	78624	145057
3515	78648	145039
3516	78668	145012
3517	78693	144994
3518	78715	144971
3519	78741	144955
3520	78762	144930
3521	78787	144913
3522	78809	144890
3523	78833	144871
3524	78855	144847
3525	78874	144820
3526	78897	144799
3527	78917	144772
3528	78940	144751
3529	78963	144729
3530	78983	144702
3531	79006	144680
3532	79029	144659
3533	79050	144635
3534	79075	144617
3535	79096	144592
3536	79120	144572
3537	79140	144547
3538	79166	144530
3539	79186	144505
3540	79209	144483
3541	79228	144453
3542	79250	144431
3543	79274	144412
3544	79295	144386
3545	79318	144365
3546	79339	144341
3547	79362	144320
3548	79383	144295
3549	79406	144273
3550	79427	144249
3551	79447	144222
3552	79470	144201
3553	79489	144172
3554	79515	144156
3555	79535	144130
3556	79560	144111
3557	79579	144084
3558	79604	144066
3559	79627	144045
3560	79650	144023
3561	79673	144003
3562	79694	143978
3563	79718	143959
3564	79739	143932
3565	79762	143911
3566	79784	143890
3567	79807	143869
3568	79828	143843
3569	79852	143823
3570	79874	143800
3571	79894	143775
3572	79919	143757
3573	79941	143733
3574	79962	143708
3575	79986	143689
3576	80010	143669
3577	80028	143640
3578	80053	143621
3579	80075	143598
3580	80099	143580
3581	80119	143553
3582	80145	143536
3583	80165	143511
3584	80186	143485
3585	80210	143465
3586	80229	143437
3587	80252	143415
3588	80298	143437
3589	80328	143428
3590	80352	143408
3591	80380	143396
3592	80406	143379
3593	80425	143350
3594	80448	143330
3595	80469	143305
3596	80493	143285
3597	80513	143260
3598	80538	143241
3599	80560	143218
3600	80581	143193
3601	80606	143176
3602	80627	143152
3603	80653	143134
3604	80674	143110
3605	80698	143090
3606	80719	143065
3607	80743	143046
3608	80764	143021
3609	80790	143005
3610	80810	142979
3611	80833	142957
3612	80856	142936
3613	80876	142909
3614	80901	142892
3615	80923	142868
3616	80946	142847
3617	80967	142822
3618	80991	142804
3619	81011	142776
3620	81034	142755
3621	81056	142732
3622	81079	142712
3623	81100	142687
3624	81123	142665
3625	81144	142640
3626	81169	142622
3627	81189	142595
3628	81213	142577
3629	81235	142554
3630	81258	142533
3631	81278	142505
3632	81303	142487
3633	81325	142465
3634	81350	142446
3635	81373	142426
3636	81394	142401
3637	81418	142381
3638	81438	142355
3639	81463	142336
3640	81485	142314
3641	81508	142292
3642	81528	142267
3643	81553	142248
3644	81572	142220
3645	81596	142200
3646	81619	142178
3647	81642	142157
3648	81662	142132
3649	81685	142110
3650	81706	142085
3651	81729	142065
3652	81750	142038
3653	81773	142017
3654	81795	141994
3655	81816	141969
3656	81840	141950
3657	81863	141929
3658	81884	141904
3659	81907	141883
3660	81928	141859
3661	81954	141841
3662	81976	141819
3663	81997	141795
3664	82022	141776
3665	82045	141756
3666	82066	141730
3667	82088	141708
3668	82109	141682
3669	82134	141664
3670	82156	141642
3671	82181	141623
3672	82203	141601
3673	82227	141581
3674	82247	141555
3675	82272	141537
3676	82292	141511
3677	82316	141490
3678	82339	141469
3679	82358	141441
3680	82382	141422
3681	82401	141394
3682	82424	141371
3683	82446	141349
3684	82467	141324
3685	82492	141307
3686	82515	141286
3687	82535	141259
3688	82560	141241
3689	82581	141216
3690	82606	141198
3691	82626	141172
3692	82653	141156
3693	82674	141133
3694	82699	141115
3695	82719	141089
3696	82742	141068
3697	82765	141045
3698	82788	141024
3699	82807	140996
3700	82830	140974
3701	82851	140950
3702	82873	140927
3703	82897	140907
3704	82918	140882
3705	82943	140865
3706	82965	140842
3707	82988	140820
3708	83012	140800
3709	83032	140774
3710	83057	140757
3711	83080	140736
3712	83104	140716
3713	83126	140692
3714	83149	140672
3715	83170	140646
3716	83195	140629
3717	83216	140604
3718	83240	140584
3719	83260	140558
3720	83285	140539
3721	83305	140512
3722	83328	140491
3723	83349	140467
3724	83373	140447
3725	83393	140422
3726	83418	140403
3727	83439	140378
3728	83461	140356
3729	83484	140334
3730	83504	140308
3731	83528	140287
3732	83546	140258
3733	83571	140240
3734	83591	140215
3735	83615	140195
3736	83638	140173
3737	83657	140144
3738	83680	140123
3739	83703	140102
3740	83727	140082
3741	83749	140060
3742	83770	140034
3743	83795	140016
3744	83814	139989
3745	83839	139971
3746	83857	139941
3747	83882	139923
3748	83903	139898
3749	83927	139879
3750	83949	139856
3751	83969	139829
3752	83991	139807
3753	84012	139782
3754	84036	139761
3755	84056	139735
3756	84080	139716
3757	84101	139691
3758	84126	139673
3759	84146	139646
3760	84168	139625
3761	84191	139603
3762	84217	139585
3763	84241	139566
3764	84262	139543
3765	84286	139523
3766	84307	139497
3767	84332	139479
3768	84352	139453
3769	84378	139437
3770	84400	139414
3771	84426	139397
3772	84444	139368
3773	84468	139347
3774	84490	139324
3775	84513	139304
3776	84534	139278
3777	84558	139259
3778	84577	139232
3779	84602	139212
3780	84624	139190
3781	84644	139164
3782	84667	139143
3783	84691	139122
3784	84715	139103
3785	84737	139080
3786	84760	139059
3787	84781	139034
3788	84805	139015
3789	84827	138991
3790	84847	138965
3791	84872	138946
3792	84892	138920
3793	84916	138901
3794	84940	138881
3795	84959	138854
3796	84985	138837
3797	85004	138808
3798	85029	138790
3799	85049	138764
3800	85072	138743
3801	85093	138718
3802	85117	138699
3803	85140	138677
3804	85162	138654
3805	85182	138627
3806	85204	138606
3807	85229	138586
3808	85251	138563
3809	85271	138538
3810	85296	138519
3811	85318	138496
3812	85344	138479
3813	85365	138455
3814	85389	138436
3815	85410	138411
3816	85434	138392
3817	85455	138367
3818	85481	138351
3819	85505	138330
3820	85526	138306
3821	85551	138288
3822	85570	138260
3823	85593	138239
3824	85613	138212
3825	85636	138191
3826	85659	138169
3827	85679	138144
3828	85702	138122
3829	85723	138097
3830	85748	138080
3831	85770	138056
3832	85795	138038
3833	85815	138012
3834	85839	137991
3835	85859	137965
3836	85884	137948
3837	85904	137921
3838	85929	137903
3839	85950	137879
3840	85972	137855
3841	85995	137834
3842	86015	137808
3843	86040	137790
3844	86060	137763
3845	86083	137742
3846	86104	137717
3847	86127	137696
3848	86147	137670
3849	86172	137652
3850	86194	137628
3851	86218	137608
3852	86241	137587
3853	86265	137568
3854	86288	137546
3855	86313	137528
3856	86333	137502
3857	86357	137482
3858	86381	137462
3859	86401	137437
3860	86427	137419
3861	86450	137398
3862	86472	137376
3863	86495	137354
3864	86515	137327
3865	86540	137309
3866	86562	137286
3867	86584	137263
3868	86605	137238
3869	86629	137219
3870	86650	137194
3871	86674	137175
3872	86695	137149
3873	86719	137130
3874	86740	137105
3875	86764	137086
3876	86788	137065
3877	86809	137042
3878	86830	137017
3879	86854	136996
3880	86876	136974
3881	86900	136955
3882	86922	136931
3883	86946	136912
3884	86968	136888
3885	86990	136865
3886	87012	136843
3887	87033	136817
3888	87058	136799
3889	87080	136776
3890	87103	136755
3891	87121	136726
3892	87145	136706
3893	87166	136681
3894	87190	136662
3895	87211	136636
3896	87234	136615
3897	87254	136590
3898	87279	136570
3899	87300	136546
3900	87326	136530
3901	87350	136511
3902	87371	136486
3903	87396	136467
3904	87416	136440
3905	87440	136421
3906	87461	136397
3907	87485	136376
3908	87505	136351
3909	87531	136333
3910	87552	136309
3911	87575	136287
3912	87597	136265
3913	87620	136243
3914	87639	136215
3915	87662	136195
3916	87684	136171
3917	87708	136151
3918	87729	136127
3919	87754	136108
3920	87774	136082
3921	87799	136063
3922	87821	136042
3923	87845	136020
3924	87867	135998
3925	87887	135972
3926	87911	135953
3927	87932	135928
3928	87955	135907
3929	87974	135879
3930	87998	135858
3931	88019	135835
3932	88043	135815
3933	88065	135792
3934	88088	135770
3935	88109	135745
3936	88135	135729
3937	88158	135707
3938	88182	135687
3939	88203	135663
3940	88228	135645
3941	88249	135621
3942	88273	135600
3943	88292	135573
3944	88317	135554
3945	88338	135529
3946	88363	135510
3947	88385	135488
3948	88408	135466
3949	88428	135440
3950	88451	135419
3951	88474	135397
3952	88495	135374
3953	88521	135357
3954	88540	135329
3955	88564	135309
3956	88587	135287
3957	88609	135264
3958	88633	135245
3959	88655	135221
3960	88677	135198
3961	88698	135174
3962	88722	135155
3963	88740	135126
3964	88764	135106
3965	88786	135083
3966	88806	135056
3967	88831	135037
3968	88851	135012
3969	88876	134993
3970	88898	134971
3971	88924	134954
3972	88945	134929
3973	88969	134908
3974	88992	134888
3975	89014	134865
3976	89039	134846
3977	89063	134826
3978	89084	134802
3979	89109	134783
3980	89129	134757
3981	89153	134738
3982	89173	134712
3983	89197	134692
3984	89216	134664
3985	89241	134645
3986	89263	134622
3987	89284	134597
3988	89307	134577
3989	89327	134551
3990	89351	134530
3991	89373	134507
3992	89394	134483
3993	89417	134462
3994	89439	134439
3995	89460	134414
3996	89485	134396
3997	89504	134368
3998	89528	134348
3999	89549	134324
4000	89576	134308
4001	89598	134285
4002	89617	134258
4003	89640	134237
4004	89663	134215
4005	89687	134195
4006	89709	134172
4007	89730	134147
4008	89754	134128
4009	89774	134101
4010	89798	134081
4011	89820	134059
4012	89844	134039
4013	89865	134014
4014	89886	133990
4015	89910	133970
4016	89929	133943
4017	89952	133921
4018	89973	133896
4019	89998	133878
4020	90020	133855
4021	90044	133836
4022	90064	133809
4023	90087	133787
4024	90107	133761
4025	90131	133741
4026	90150	133715
4027	90175	133696
4028	90195	133670
4029	90220	133651
4030	90240	133626
4031	90264	133605
4032	90284	133579
4033	90308	133559
4034	90328	133533
4035	90352	133513
4036	90375	133491
4037	90396	133467
4038	90421	133449
4039	90442	133425
4040	90468	133407
4041	90489	133384
4042	90513	133363
4043	90535	133340
4044	90559	133320
4045	90582	133299
4046	90602	133273
4047	90626	133253
4048	90650	133233
4049	90672	133209
4050	90695	133189
4051	90718	133167
4052	90743	133148
4053	90765	133125
4054	90786	133100
4055	90811	133082
4056	90830	133054
4057	90854	133034
4058	90874	133009
4059	90899	132991
4060	90919	132964
4061	90942	132944
4062	90963	132919
4063	90989	132902
4064	91014	132883
4065	91034	132857
4066	91058	132837
4067	91078	132811
4068	91103	132792
4069	91122	132765
4070	91146	132746
4071	91166	132719
4072	91189	132698
4073	91214	132679
4074	91234	132653
4075	91259	132635
4076	91279	132608
4077	91305	132591
4078	91325	132565
4079	91347	132543
4080	91366	132516
4081	91392	132498
4082	91412	132472
4083	91436	132453
4084	91457	132428
4085	91482	132409
4086	91503	132386
4087	91528	132366
4088	91549	132342
4089	91574	132323
4090	91594	132297
4091	91616	132275
4092	91637	132250
4093	91659	132228
4094	91680	132203
4095	91705	132184
4096	91727	132161
4097	91751	132141
4098	91771	132115
4099	91796	132096
4100	91815	132070
4101	91839	132049
4102	91859	132024
4103	91884	132005
4104	91906	131982
4105	91929	131960
4106	91949	131935
4107	91973	131915
4108	91996	131894
4109	92017	131869
4110	92042	131851
4111	92064	131827
4112	92089	131808
4113	92108	131782
4114	92133	131763
4115	92153	131736
4116	92177	131717
4117	92196	131690
4118	92221	131671
4119	92242	131647
4120	92265	131626
4121	92285	131599
4122	92309	131580
4123	92329	131553
4124	92351	131531
4125	92374	131509
4126	92394	131483
4127	92419	131465
4128	92444	131445
4129	92463	131418
4130	92486	131396
4131	92507	131373
4132	92531	131352
4133	92554	131331
4134	92577	131310
4135	92600	131288
4136	92622	131265
4137	92648	131248
4138	92668	131222
4139	92690	131199
4140	92710	131173
4141	92731	131149
4142	92751	131123
4143	92775	131103
4144	92796	131079
4145	92820	131058
4146	92839	131031
4147	92864	131012
4148	92884	130987
4149	92906	130964
4150	92927	130940
4151	92947	130914
4152	92972	130895
4153	92993	130872
4154	93019	130853
4155	93039	130828
4156	93066	130812
4157	93087	130788
4158	93111	130768
4159	93132	130743
4160	93156	130723
4161	93175	130696
4162	93198	130674
4163	93219	130650
4164	93243	130630
4165	93263	130604
4166	93288	130586
4167	93312	130565
4168	93332	130540
4169	93355	130518
4170	93376	130494
4171	93400	130473
4172	93419	130447
4173	93444	130427
4174	93469	130409
4175	93492	130387
4176	93511	130360
4177	93533	130338
4178	93554	130314
4179	93579	130294
4180	93598	130268
4181	93623	130248
4182	93647	130228
4183	93669	130206
4184	93689	130180
4185	93715	130162
4186	93736	130138
4187	93759	130117
4188	93780	130092
4189	93805	130073
4190	93825	130048
4191	93848	130026
4192	93871	130005
4193	93892	129980
4194	93915	129959
4195	93938	129938
4196	93963	129919
4197	93984	129895
4198	94009	129876
4199	94029	129849
4200	94052	129828
4201	94073	129804
4202	94096	129783
4203	94116	129756
4204	94140	129736
4205	94159	129710
4206	94185	129692
4207	94208	129671
4208	94229	129646
4209	94254	129628
4210	94278	129607
4211	94299	129582
4212	94319	129557
4213	94344	129538
4214	94364	129513
4215	94390	129495
4216	94411	129470
4217	94436	129453
4218	94459	129430
4219	94482	129409
4220	94505	129388
4221	94525	129362
4222	94549	129341
4223	94570	129317
4224	94595	129298
4225	94617	129276
4226	94638	129252
4227	94664	129234
4228	94683	129207
4229	94706	129185
4230	94725	129158
4231	94749	129138
4232	94772	129116
4233	94791	129090
4234	94817	129072
4235	94837	129046
4236	94862	129028
4237	94882	129002
4238	94906	128982
4239	94926	128957
4240	94950	128936
4241	94971	128912
4242	94995	128891
4243	95016	128868
4244	95038	128844
4245	95063	128826
4246	95087	128806
4247	95110	128783
4248	95130	128758
4249	95155	128739
4250	95176	128715
4251	95202	128697
4252	95224	128675
4253	95245	128651
4254	95265	128625
4255	95289	128604
4256	95309	128579
4257	95334	128560
4258	95353	128533
4259	95377	128513
4260	95401	128493
4261	95421	128467
4262	95446	128448
4263	95467	128423
4264	95490	128403
4265	95514	128382
4266	95535	128358
4267	95555	128333
4268	95579	128312
4269	95602	128290
4270	95624	128268
4271	95649	128249
4272	95670	128225
4273	95690	128199
4274	95714	128178
4275	95733	128151
4276	95757	128131
4277	95782	128112
4278	95804	128090
4279	95827	128068
4280	95853	128050
4281	95875	128027
4282	95895	128002
4283	95920	127983
4284	95941	127959
4285	95964	127938
4286	95985	127913
4287	96009	127893
4288	96029	127867
4289	96053	127847
4290	96078	127828
4291	96100	127805
4292	96124	127785
4293	96146	127762
4294	96165	127735
4295	96191	127718
4296	96216	127698
4297	96238	127675
4298	96259	127652
4299	96284	127632
4300	96306	127610
4301	96330	127589
4302	96351	127564
4303	96375	127545
4304	96396	127520
4305	96420	127500
4306	96441	127476
4307	96464	127454
4308	96485	127430
4309	96509	127409
4310	96530	127385
4311	96554	127365
4312	96575	127341
4313	96598	127319
4314	96618	127294
4315	96644	127276
4316	96664	127251
4317	96688	127231
4318	96708	127205
4319	96732	127185
4320	96753	127161
4321	96777	127140
4322	96796	127114
4323	96823	127097
4324	96846	127076
4325	96869	127054
4326	96887	127026
4327	96911	127006
4328	96930	126979
4329	96954	126959
4330	96977	126937
4331	97000	126915
4332	97020	126890
4333	97043	126868
4334	97064	126844
4335	97088	126824
4336	97108	126797
4337	97131	126777
4338	97151	126751
4339	97175	126730
4340	97195	126705
4341	97219	126685
4342	97239	126660
4343	97265	126642
4344	97288	126619
4345	97308	126595
4346	97332	126574
4347	97355	126552
4348	97376	126528
4349	97400	126508
4350	97421	126484
4351	97444	126463
4352	97468	126441
4353	97488	126417
4354	97510	126394
4355	97533	126372
4356	97557	126352
4357	97579	126329
4358	97600	126304
4359	97624	126284
4360	97647	126262
4361	97667	126237
4362	97691	126217
4363	97713	126194
4364	97739	126176
4365	97762	126155
4366	97785	126133
4367	97809	126113
4368	97830	126089
4369	97854	126068
4370	97874	126043
4371	97899	126023
4372	97920	126000
4373	97941	125975
4374	97965	125955
4375	97988	125934
4376	98009	125909
4377	98033	125889
4378	98053	125864
4379	98080	125847
4380	98102	125824
4381	98126	125804
4382	98148	125781
4383	98173	125762
4384	98197	125741
4385	98224	125725
4386	98246	125702
4387	98270	125682
4388	98295	125663
4389	98318	125641
4390	98343	125622
4391	98365	125599
4392	98390	125580
4393	98412	125557
4394	98433	125533
4395	98458	125514
4396	98479	125490
4397	98505	125472
4398	98530	125452
4399	98552	125429
4400	98577	125410
4401	98595	125383
4402	98619	125363
4403	98638	125336
4404	98664	125318
4405	98686	125295
4406	98711	125276
4407	98730	125249
4408	98754	125229
4409	98777	125208
4410	98798	125183
4411	98821	125162
4412	98844	125140
4413	98869	125121
4414	98891	125098
4415	98916	125079
4416	98938	125056
4417	98964	125037
4418	98984	125013
4419	99009	124993
4420	99029	124967
4421	99054	124949
4422	99079	124929
4423	99098	124903
4424	99122	124883
4425	99142	124858
4426	99166	124837
4427	99188	124814
4428	99207	124788
4429	99232	124768
4430	99253	124744
4431	99274	124719
4432	99294	124694
4433	99319	124675
4434	99339	124650
4435	99364	124630
4436	99385	124607
4437	99411	124588
4438	99433	124565
4439	99459	124548
4440	99481	124524
4441	99507	124507
4442	99528	124483
4443	99553	124464
4444	99579	124445
4445	99599	124421
4446	99625	124402
4447	99647	124380
4448	99667	124354
4449	99692	124335
4450	99715	124313
4451	99736	124289
4452	99758	124266
4453	99779	124243
4454	99803	124221
4455	99823	124197
4456	99847	124176
4457	99869	124152
4458	99893	124133
4459	99915	124110
4460	99940	124091
4461	99960	124065
4462	99983	124044
4463	100003	124019
4464	100028	123999
4465	100049	123975
4466	100075	123957
4467	100100	123938
4468	100122	123915
4469	100148	123897
4470	100170	123873
4471	100195	123855
4472	100218	123833
4473	100238	123808
4474	100263	123788
4475	100284	123765
4476	100308	123744
4477	100327	123718
4478	100352	123698
4479	100372	123673
4480	100396	123652
4481	100416	123627
4482	100440	123607
4483	100460	123581
4484	100485	123562
4485	100508	123540
4486	100528	123515
4487	100550	123492
4488	100572	123469
4489	100596	123449
4490	100616	123423
4491	100640	123403
4492	100662	123380
4493	100686	123360
4494	100708	123336
4495	100733	123317
4496	100753	123292
4497	100777	123271
4498	100800	123250
4499	100827	123233
4500	100851	123212
4501	100873	123190
4502	100901	123174
4503	100921	123149
4504	100946	123130
4505	100964	123102
4506	100987	123081
4507	101009	123057
4508	101034	123038
4509	101056	123015
4510	101080	122994
4511	101101	122971
4512	101125	122950
4513	101145	122925
4514	101168	122903
4515	101193	122884
4516	101216	122862
4517	101237	122838
4518	101261	122818
4519	101283	122794
4520	101307	122774
4521	101328	122749
4522	101352	122729
4523	101374	122706
4524	101398	122686
4525	101418	122661
4526	101443	122641
4527	101463	122616
4528	101488	122597
4529	101510	122573
4530	101536	122555
4531	101559	122534
4532	101581	122511
4533	101606	122492
4534	101626	122467
4535	101650	122446
4536	101670	122420
4537	101694	122401
4538	101716	122378
4539	101743	122361
4540	101765	122338
4541	101793	122322
4542	101814	122298
4543	101841	122281
4544	101861	122256
4545	101885	122235
4546	101905	122210
4547	101929	122190
4548	101953	122168
4549	101975	122146
4550	101996	122122
4551	102019	122101
4552	102041	122078
4553	102065	122057
4554	102085	122032
4555	102109	122011
4556	102128	121985
4557	102153	121965
4558	102175	121942
4559	102200	121923
4560	102219	121897
4561	102242	121875
4562	102264	121852
4563	102284	121826
4564	102309	121807
4565	102329	121782
4566	102352	121760
4567	102372	121735
4568	102396	121714
4569	102418	121691
4570	102442	121671
4571	102467	121651
4572	102487	121627
4573	102512	121607
4574	102532	121582
4575	102557	121562
4576	102578	121538
4577	102601	121516
4578	102621	121492
4579	102645	121471
4580	102668	121449
4581	102693	121430
4582	102714	121406
4583	102739	121386
4584	102761	121364
4585	102786	121344
4586	102808	121322
4587	102834	121303
4588	102853	121277
4589	102878	121257
4590	102901	121236
4591	102925	121214
4592	102947	121192
4593	102971	121172
4594	102990	121145
4595	103014	121124
4596	103035	121101
4597	103059	121080
4598	103082	121058
4599	103106	121037
4600	103127	121013
4601	103150	120992
4602	103172	120969
4603	103196	120948
4604	103216	120924
4605	103240	120903
4606	103265	120883
4607	103288	120861
4608	103312	120841
4609	103332	120815
4610	103356	120795
4611	103378	120772
4612	103403	120753
4613	103427	120732
4614	103449	120709
4615	103471	120686
4616	103495	120665
4617	103515	120641
4618	103539	120620
4619	103559	120595
4620	103583	120574
4621	103604	120550
4622	103629	120531
4623	103650	120507
4624	103675	120488
4625	103697	120464
4626	103720	120442
4627	103742	120420
4628	103762	120394
4629	103786	120373
4630	103807	120350
4631	103833	120332
4632	103856	120310
4633	103877	120286
4634	103902	120266
4635	103921	120240
4636	103946	120220
4637	103965	120194
4638	103990	120175
4639	104011	120151
4640	104035	120131
4641	104057	120107
4642	104080	120085
4643	104101	120062
4644	104126	120042
4645	104147	120018
4646	104168	119993
4647	104191	119972
4648	104214	119950
4649	104239	119931
4650	104261	119908
4651	104287	119890
4652	104310	119868
4653	104334	119848
4654	104356	119825
4655	104380	119803
4656	104403	119782
4657	104428	119762
4658	104448	119737
4659	104473	119718
4660	104496	119696
4661	104520	119676
4662	104541	119652
4663	104566	119632
4664	104588	119610
4665	104615	119592
4666	104637	119570
4667	104659	119546
4668	104682	119525
4669	104703	119501
4670	104727	119480
4671	104748	119456
4672	104772	119435
4673	104797	119416
4674	104818	119392
4675	104843	119372
4676	104861	119344
4677	104883	119322
4678	104905	119298
4679	104924	119273
4680	104949	119254
4681	104969	119228
4682	104994	119208
4683	105016	119186
4684	105041	119166
4685	105060	119140
4686	105084	119119
4687	105106	119097
4688	105132	119078
4689	105151	119052
4690	105175	119031
4691	105198	119009
4692	105227	118994
4693	105251	118974
4694	105272	118949
4695	105296	118929
4696	105321	118909
4697	105346	118890
4698	105368	118867
4699	105391	118845
4700	105413	118822
4701	105438	118803
4702	105459	118779
4703	105483	118759
4704	105506	118737
4705	105532	118718
4706	105557	118698
4707	105583	118680
4708	105604	118656
4709	105630	118637
4710	105650	118612
4711	105676	118594
4712	105698	118571
4713	105725	118554
4714	105748	118532
4715	105773	118513
4716	105795	118489
4717	105819	118469
4718	105841	118446
4719	105865	118425
4720	105886	118402
4721	105912	118383
4722	105934	118360
4723	105957	118338
4724	105978	118315
4725	106002	118294
4726	106025	118271
4727	106050	118252
4728	106073	118230
4729	106097	118209
4730	106119	118187
4731	106144	118167
4732	106168	118146
4733	106192	118125
4734	106215	118104
4735	106238	118083
4736	106263	118062
4737	106285	118040
4738	106309	118019
4739	106330	117995
4740	106357	117978
4741	106381	117956
4742	106405	117937
4743	106429	117915
4744	106449	117891
4745	106475	117872
4746	106499	117852
4747	106525	117833
4748	106546	117809
4749	106572	117790
4750	106597	117771
4751	106624	117753
4752	106644	117728
4753	106667	117706
4754	106687	117681
4755	106713	117663
4756	106733	117638
4757	106762	117622
4758	106782	117598
4759	106808	117579
4760	106828	117553
4761	106854	117535
4762	106876	117512
4763	106902	117493
4764	106927	117474
4765	106953	117455
4766	106977	117434
4767	106997	117410
4768	107022	117390
4769	107042	117365
4770	107068	117346
4771	107096	117329
4772	107123	117313
4773	107144	117288
4774	107168	117268
