iter	Logloss
2926	0.1990039751
2927	0.198971
2928	0.1989456424
2929	0.1989191117
2930	0.1988967802
2931	0.1988719457
2932	0.1988455015
2933	0.1988207523
2934	0.1987940974
2935	0.1987671339
2936	0.198743059
2937	0.1987295111
2938	0.1987025478
2939	0.1986820246
2940	0.1986574746
2941	0.1986365576
2942	0.1986247262
2943	0.1985964058
2944	0.1985664608
2945	0.198535763
2946	0.1985076851
2947	0.1984774155
2948	0.1984617131
2949	0.1984468505
2950	0.1984243432
2951	0.19839861
2952	0.1983653143
2953	0.1983365611
2954	0.1983124423
2955	0.1982970086
2956	0.1982697157
2957	0.1982397001
2958	0.1982174582
2959	0.1981828578
2960	0.1981594418
2961	0.1981352463
2962	0.1981162667
2963	0.1981053366
2964	0.1980782286
2965	0.1980484584
2966	0.1980356724
2967	0.1980111361
2968	0.1979922768
2969	0.197969569
2970	0.1979487198
2971	0.1979345213
2972	0.1979036358
2973	0.1978774249
2974	0.197852324
2975	0.1978270265
2976	0.1977988901
2977	0.1977657112
2978	0.1977378021
2979	0.1977142978
2980	0.1976806746
2981	0.1976481378
2982	0.1976198191
2983	0.1975884415
2984	0.1975689038
2985	0.197549933
2986	0.1975265634
2987	0.197491395
2988	0.1974652147
2989	0.1974523425
2990	0.1974288868
2991	0.1973955161
2992	0.1973684951
2993	0.1973429989
2994	0.1973142274
2995	0.1972848854
2996	0.1972746973
2997	0.1972551476
2998	0.1972345189
2999	0.1972096393
3000	0.1971898442
3001	0.1971636053
3002	0.1971358955
3003	0.1970984778
3004	0.197081244
3005	0.1970591015
3006	0.1970298859
3007	0.1969984984
3008	0.1969738331
3009	0.1969429663
3010	0.1969147106
3011	0.1968909774
3012	0.1968658431
3013	0.1968364048
3014	0.1968057769
3015	0.1967791963
3016	0.1967509379
3017	0.1967280242
3018	0.1967155547
3019	0.1966896826
3020	0.1966629112
3021	0.1966358078
3022	0.1966122188
3023	0.1965898419
3024	0.196575088
3025	0.1965527775
3026	0.196522524
3027	0.1965127315
3028	0.1964870636
3029	0.1964534823
3030	0.1964151381
3031	0.19638385
3032	0.1963573313
3033	0.1963384854
3034	0.1963234404
3035	0.1962999307
3036	0.1962776616
3037	0.1962510484
3038	0.196224749
3039	0.1961929007
3040	0.1961586188
3041	0.196125686
3042	0.1961087211
3043	0.1960930307
3044	0.1960606092
3045	0.1960268353
3046	0.1959956243
3047	0.1959670578
3048	0.195947379
3049	0.1959190199
3050	0.1959012371
3051	0.1958784204
3052	0.1958451309
3053	0.1958115496
3054	0.195791524
3055	0.1957685161
3056	0.1957397852
3057	0.1957083123
3058	0.1956801598
3059	0.195652727
3060	0.1956314533
3061	0.1956055766
3062	0.195572865
3063	0.1955473709
3064	0.1955151492
3065	0.1954900435
3066	0.1954601438
3067	0.1954224457
3068	0.1954018173
3069	0.1953615583
3070	0.1953289771
3071	0.1952981053
3072	0.1952690382
3073	0.1952364539
3074	0.1952088747
3075	0.1951802222
3076	0.1951555537
3077	0.1951339502
3078	0.1951067239
3079	0.1950830673
3080	0.1950541309
3081	0.1950294932
3082	0.1950107304
3083	0.1949852673
3084	0.1949567857
3085	0.1949310591
3086	0.1949078335
3087	0.194883733
3088	0.1948408936
3089	0.1948058458
3090	0.1947832991
3091	0.1947566117
3092	0.1947295656
3093	0.1947086551
3094	0.1946916927
3095	0.1946719395
3096	0.194640956
3097	0.194619155
3098	0.1945934053
3099	0.1945645798
3100	0.1945319128
3101	0.1945142378
3102	0.1944855187
3103	0.1944475396
3104	0.1944126969
3105	0.1943912573
3106	0.1943638507
3107	0.1943414758
3108	0.1943250817
3109	0.1943029565
3110	0.1942740915
3111	0.1942526155
3112	0.1942181178
3113	0.1941908081
3114	0.1941680699
3115	0.1941497306
3116	0.1941296148
3117	0.1940972262
3118	0.1940816063
3119	0.1940664546
3120	0.1940418381
3121	0.1940251085
3122	0.1940002288
3123	0.1939782093
3124	0.1939566775
3125	0.1939355632
3126	0.1938907236
3127	0.1938565507
3128	0.1938235893
3129	0.1938083333
3130	0.1937742206
3131	0.1937494359
3132	0.1937301735
3133	0.1937093799
3134	0.1936847553
3135	0.1936657773
3136	0.193632371
3137	0.193609918
3138	0.193582184
3139	0.1935597568
3140	0.1935208599
3141	0.1934912059
3142	0.1934739248
3143	0.1934499097
3144	0.1934207527
3145	0.1933934059
3146	0.1933659615
3147	0.1933474025
3148	0.1933178805
3149	0.1932946616
3150	0.193268347
3151	0.1932450051
3152	0.1932197092
3153	0.1931965736
3154	0.1931598426
3155	0.1931321691
3156	0.1931142652
3157	0.1930937088
3158	0.1930730346
3159	0.1930491194
3160	0.1930329746
3161	0.1930062262
3162	0.1929871318
3163	0.1929608067
3164	0.1929423699
3165	0.1929035851
3166	0.1928895215
3167	0.1928695829
3168	0.1928477634
3169	0.1928250614
3170	0.1927932094
3171	0.1927729898
3172	0.1927446688
3173	0.1927111955
3174	0.1926804478
3175	0.1926634176
3176	0.1926412192
3177	0.1926174494
3178	0.1925887205
3179	0.1925589574
3180	0.1925323731
3181	0.1925058489
3182	0.1924823757
3183	0.1924566677
3184	0.1924291962
3185	0.1923899384
3186	0.1923756922
3187	0.1923558828
3188	0.1923308085
3189	0.1923042239
3190	0.1922779432
3191	0.1922575248
3192	0.1922377942
3193	0.1922188283
3194	0.1921839492
3195	0.1921551739
3196	0.192136203
3197	0.1921145764
3198	0.192095129
3199	0.1920605254
3200	0.1920331061
3201	0.1920124627
3202	0.1919896392
3203	0.1919726212
3204	0.1919551733
3205	0.1919324271
3206	0.1919129672
3207	0.1918914948
3208	0.1918662021
3209	0.1918476197
3210	0.1918311003
3211	0.1918090398
3212	0.191782028
3213	0.1917570277
3214	0.191737762
3215	0.1917110555
3216	0.1916823574
3217	0.1916517438
3218	0.1916301406
3219	0.191604099
3220	0.1915846855
3221	0.1915592573
3222	0.1915375675
3223	0.1915113746
3224	0.1914847653
3225	0.1914547442
3226	0.1914279171
3227	0.1913967555
3228	0.1913686898
3229	0.1913470627
3230	0.1913172207
3231	0.1912972795
3232	0.1912802909
3233	0.1912576005
3234	0.1912303968
3235	0.1912029109
3236	0.1911766824
3237	0.1911531109
3238	0.1911272579
3239	0.1910978334
3240	0.1910622458
3241	0.1910421756
3242	0.1910202283
3243	0.1909970201
3244	0.190981346
3245	0.1909628865
3246	0.1909373738
3247	0.1909091638
3248	0.190887034
3249	0.190864408
3250	0.1908417541
3251	0.1908138817
3252	0.1907911028
3253	0.1907658282
3254	0.1907326369
3255	0.19071399
3256	0.1906745528
3257	0.1906638599
3258	0.1906455185
3259	0.1906245677
3260	0.1906004154
3261	0.1905757224
3262	0.1905528929
3263	0.1905268329
3264	0.1904933283
3265	0.1904726767
3266	0.190448475
3267	0.1904177363
3268	0.1903745322
3269	0.1903695751
3270	0.1903464477
3271	0.1903205391
3272	0.190292431
3273	0.1902639578
3274	0.1902326535
3275	0.1902037505
3276	0.1901787105
3277	0.1901627379
3278	0.19014676
3279	0.1901228513
3280	0.1901094111
3281	0.1900832953
3282	0.1900523655
3283	0.1900240314
3284	0.1900085459
3285	0.1899901472
3286	0.1899677339
3287	0.1899347965
3288	0.1898955344
3289	0.1898751372
3290	0.1898616874
3291	0.189827952
3292	0.1898054878
3293	0.1897879467
3294	0.1897649959
3295	0.1897421545
3296	0.1897263865
3297	0.1896987464
3298	0.1896724312
3299	0.189654892
3300	0.1896322136
3301	0.1896151582
3302	0.1895921872
3303	0.1895667031
3304	0.1895492073
3305	0.1895370968
3306	0.1895119158
3307	0.189490156
3308	0.1894686812
3309	0.1894364139
3310	0.1894209058
3311	0.1894038085
3312	0.1893890077
3313	0.189368917
3314	0.1893509755
3315	0.1893309176
3316	0.1893084129
3317	0.1892947808
3318	0.1892732015
3319	0.1892470455
3320	0.1892094249
3321	0.1891906131
3322	0.1891590189
3323	0.1891388576
3324	0.189124263
3325	0.1891110457
3326	0.1890888425
3327	0.1890520074
3328	0.1890267843
3329	0.1890005955
3330	0.188977354
3331	0.188958319
3332	0.1889380798
3333	0.1889140414
3334	0.1888880329
3335	0.1888662531
3336	0.1888314454
3337	0.1888075925
3338	0.1887900976
3339	0.188755316
3340	0.1887400584
3341	0.1887123367
3342	0.1886911483
3343	0.188665177
3344	0.1886412975
3345	0.1886098929
3346	0.1885959653
3347	0.1885728364
3348	0.1885534338
3349	0.1885227423
3350	0.1884968998
3351	0.1884697372
3352	0.1884378816
3353	0.1884075196
3354	0.1883845553
3355	0.1883632703
3356	0.1883333205
3357	0.1882976222
3358	0.1882580327
3359	0.1882340559
3360	0.1882125357
3361	0.1881931352
3362	0.1881654559
3363	0.1881519518
3364	0.188129947
3365	0.1881102065
3366	0.1880800342
3367	0.1880569167
3368	0.1880316352
3369	0.1880025111
3370	0.1879720522
3371	0.1879586002
3372	0.1879411172
3373	0.1879233386
3374	0.1879031504
3375	0.1878802102
3376	0.1878545276
3377	0.1878320817
3378	0.187803797
3379	0.1877784669
3380	0.187746843
3381	0.1877265253
3382	0.1877095027
3383	0.1876883073
3384	0.1876709966
3385	0.1876478533
3386	0.1876192079
3387	0.1875870051
3388	0.1875571423
3389	0.1875283472
3390	0.1875050475
3391	0.1874779986
3392	0.1874489064
3393	0.1874164714
3394	0.1873979534
3395	0.1873722622
3396	0.1873508483
3397	0.1873248129
3398	0.18729796
3399	0.187272717
3400	0.1872538592
3401	0.1872286781
3402	0.1872085182
3403	0.1871906483
3404	0.1871702449
3405	0.1871501871
3406	0.1871305559
3407	0.1871034996
3408	0.1870792221
3409	0.1870594397
3410	0.1870324657
3411	0.1870104037
3412	0.186996364
3413	0.1869709359
3414	0.1869493173
3415	0.1869232573
3416	0.1869118649
3417	0.1868793972
3418	0.1868588547
3419	0.1868315148
3420	0.186812932
3421	0.1867835591
3422	0.1867571331
3423	0.1867415875
3424	0.1867277028
3425	0.1867043939
3426	0.1866767355
3427	0.1866636382
3428	0.1866356176
3429	0.186612882
3430	0.1865951829
3431	0.1865794127
3432	0.1865680022
3433	0.1865429819
3434	0.1865189047
3435	0.1865055113
3436	0.186477986
3437	0.1864498701
3438	0.186427145
3439	0.186402704
3440	0.1863910849
3441	0.1863601403
3442	0.1863390211
3443	0.1863169578
3444	0.1862942889
3445	0.1862607599
3446	0.1862384201
3447	0.1862010129
3448	0.1861705131
3449	0.1861451882
3450	0.1861201734
3451	0.1860924835
3452	0.1860674098
3453	0.1860539527
3454	0.1860291272
3455	0.1859996051
3456	0.1859746015
3457	0.1859419871
3458	0.1859246566
3459	0.1859010362
3460	0.1858795737
3461	0.1858555073
3462	0.1858365541
3463	0.1858137015
3464	0.1857910963
3465	0.1857698532
3466	0.1857409961
3467	0.1857158634
3468	0.1857025738
3469	0.1856820169
3470	0.1856515412
3471	0.185629262
3472	0.185603736
3473	0.1855881941
3474	0.185561608
3475	0.1855386883
3476	0.1855136837
3477	0.1854909782
3478	0.1854788576
3479	0.1854546498
3480	0.1854346048
3481	0.1854128765
3482	0.1853963788
3483	0.1853819105
3484	0.1853625824
3485	0.1853332948
3486	0.1853092039
3487	0.1852881989
3488	0.1852659307
3489	0.1852551668
3490	0.1852336357
3491	0.1852198735
3492	0.1851955584
3493	0.185170699
3494	0.1851403466
3495	0.1851149324
3496	0.1850997585
3497	0.1850802514
3498	0.1850599066
3499	0.1850323708
3500	0.1850146887
3501	0.1849752973
3502	0.1849492161
3503	0.184930523
3504	0.1848995733
3505	0.184871108
3506	0.1848420345
3507	0.1848177781
3508	0.1848019745
3509	0.1847712331
3510	0.1847397574
3511	0.1847163941
3512	0.1846957897
3513	0.1846731895
3514	0.1846549977
3515	0.1846298029
3516	0.1846081488
3517	0.1845691388
3518	0.1845433069
3519	0.1845223914
3520	0.1844960034
3521	0.1844749379
3522	0.1844459376
3523	0.1844298751
3524	0.1844077011
3525	0.1843880132
3526	0.184355187
3527	0.1843366943
3528	0.1843160699
3529	0.1842952914
3530	0.1842786402
3531	0.1842576415
3532	0.1842291619
3533	0.1842043484
3534	0.1841808114
3535	0.1841536223
3536	0.1841376293
3537	0.1841112909
3538	0.1840813945
3539	0.1840630496
3540	0.1840393273
3541	0.1840227975
3542	0.184004986
3543	0.1839727383
3544	0.1839501933
3545	0.1839369296
3546	0.1839060222
3547	0.1838886807
3548	0.1838688444
3549	0.1838534391
3550	0.1838414972
3551	0.1838180839
3552	0.1837968281
3553	0.1837776612
3554	0.1837493767
3555	0.1837215535
3556	0.1837021662
3557	0.1836780104
3558	0.1836517987
3559	0.1836241377
3560	0.1835954987
3561	0.1835775941
3562	0.1835443389
3563	0.1835227317
3564	0.1834946525
3565	0.1834772329
3566	0.1834520987
3567	0.1834319889
3568	0.1834029666
3569	0.1833849137
3570	0.1833601417
3571	0.1833429653
3572	0.1833213795
3573	0.1832969384
3574	0.1832655299
3575	0.1832519259
3576	0.1832307705
3577	0.1832139336
3578	0.1831926367
3579	0.1831661563
3580	0.1831438359
3581	0.1831304462
3582	0.1830970072
3583	0.1830770311
3584	0.1830593619
3585	0.1830371817
3586	0.1830197151
3587	0.1829839543
3588	0.1829562873
3589	0.1829334617
3590	0.1829073986
3591	0.1828741885
3592	0.1828474477
3593	0.1828352145
3594	0.1828121252
3595	0.1827815047
3596	0.1827543487
3597	0.1827281652
3598	0.1827026902
3599	0.1826834472
3600	0.1826495703
3601	0.1826271528
3602	0.1825997097
3603	0.182583514
3604	0.1825470172
3605	0.1825268445
3606	0.1825041157
3607	0.1824798788
3608	0.1824539866
3609	0.1824290874
3610	0.1824067767
3611	0.1823773219
3612	0.182351565
3613	0.1823258554
3614	0.182303949
3615	0.1822754092
3616	0.1822526558
3617	0.1822264852
3618	0.1822006794
3619	0.182185173
3620	0.1821666762
3621	0.182143179
3622	0.1821242822
3623	0.1821024499
3624	0.1820857473
3625	0.1820488722
3626	0.1820214922
3627	0.1820055916
3628	0.181976863
3629	0.1819533036
3630	0.181935963
3631	0.1819159646
3632	0.1818918519
3633	0.1818670623
3634	0.181837219
3635	0.1818202302
3636	0.1818002566
3637	0.1817765697
3638	0.1817479572
3639	0.1817249785
3640	0.1817072346
3641	0.1816876986
3642	0.1816702877
3643	0.1816492045
3644	0.1816318706
3645	0.1816113699
3646	0.1815823846
3647	0.1815686001
3648	0.1815437286
3649	0.1815296391
3650	0.181503946
3651	0.1814832035
3652	0.181462028
3653	0.1814453959
3654	0.1814191529
3655	0.181392743
3656	0.1813729897
3657	0.1813525474
3658	0.1813280656
3659	0.1813041399
3660	0.1812850405
3661	0.181264414
3662	0.1812425562
3663	0.181216468
3664	0.1811939788
3665	0.1811718481
3666	0.1811388616
3667	0.1811219693
3668	0.1811062822
3669	0.181081972
3670	0.1810659949
3671	0.1810481759
3672	0.1810318156
3673	0.1810015062
3674	0.1809711694
3675	0.1809371467
3676	0.1809167598
3677	0.1809032041
3678	0.1808812166
3679	0.1808671203
3680	0.1808413834
3681	0.1808277463
3682	0.1808127875
3683	0.1807887348
3684	0.1807697146
3685	0.1807482845
3686	0.1807288026
3687	0.1807153798
3688	0.1806935362
3689	0.1806807041
3690	0.1806640285
3691	0.1806439426
3692	0.1806177742
3693	0.1805923885
3694	0.1805642673
3695	0.1805428577
3696	0.1805245914
3697	0.1805072863
3698	0.1804870528
3699	0.1804616212
3700	0.1804405883
3701	0.1804216253
3702	0.180403742
3703	0.1803891366
3704	0.180364335
3705	0.1803374899
3706	0.1803286728
3707	0.1802957835
3708	0.1802719301
3709	0.1802502512
3710	0.180219913
3711	0.1801990509
3712	0.1801715602
3713	0.1801438236
3714	0.180120344
3715	0.1801005699
3716	0.1800858403
3717	0.180055289
3718	0.1800300776
3719	0.1800059529
3720	0.1799788823
3721	0.1799628407
3722	0.1799473261
3723	0.1799254084
3724	0.1799061557
3725	0.1798835055
3726	0.1798514916
3727	0.1798294
3728	0.179818625
3729	0.1797932085
3730	0.1797684457
3731	0.1797324967
3732	0.1797156248
3733	0.1796875406
3734	0.1796655978
3735	0.1796451873
3736	0.1796246679
3737	0.1796092406
3738	0.1795885211
3739	0.1795593363
3740	0.1795463276
3741	0.1795229927
3742	0.1795128276
3743	0.1794964087
3744	0.1794655546
3745	0.1794451507
3746	0.179437049
3747	0.1794147931
3748	0.1793979951
3749	0.1793726626
3750	0.1793478987
3751	0.1793289152
3752	0.1792978566
3753	0.1792755635
3754	0.1792568706
3755	0.1792288362
3756	0.1792054207
3757	0.1791806909
3758	0.1791576645
3759	0.1791425993
3760	0.1791194871
3761	0.1790938558
3762	0.1790711927
3763	0.1790507531
3764	0.1790193614
3765	0.178991916
3766	0.1789720128
3767	0.178945809
3768	0.1789276139
3769	0.1789073328
3770	0.1788828183
3771	0.1788603154
3772	0.1788455318
3773	0.1788281843
3774	0.1788090705
3775	0.1787900705
3776	0.1787640567
3777	0.1787351263
3778	0.1787098956
3779	0.1786770657
3780	0.1786541305
3781	0.1786304482
3782	0.1786120828
3783	0.1785971931
3784	0.1785744299
3785	0.1785415016
3786	0.1785210752
3787	0.1785082152
3788	0.1784746735
3789	0.1784578078
3790	0.1784301928
3791	0.1784118226
3792	0.1783903565
3793	0.1783791292
3794	0.17835489
3795	0.1783361361
3796	0.1783082547
3797	0.1782966244
3798	0.1782730501
3799	0.1782542165
3800	0.178238268
3801	0.1782152824
3802	0.1781958699
3803	0.178174882
3804	0.1781627373
3805	0.1781407795
3806	0.1781288371
3807	0.1781050988
3808	0.1780933176
3809	0.1780653438
3810	0.1780377907
3811	0.1780064252
3812	0.1779909562
3813	0.1779686108
3814	0.1779435548
3815	0.1779250364
3816	0.1779024907
3817	0.1778792832
3818	0.1778616571
3819	0.1778392668
3820	0.1778098218
3821	0.1777813895
3822	0.1777611093
3823	0.1777431697
3824	0.1777240271
3825	0.1777019427
3826	0.1776792583
3827	0.1776539002
3828	0.1776378166
3829	0.1776245896
3830	0.1776035135
3831	0.177587138
3832	0.177559136
3833	0.1775353517
3834	0.177520025
3835	0.1774958738
3836	0.1774679991
3837	0.1774518859
3838	0.1774309288
3839	0.1774088407
3840	0.1773910842
3841	0.1773653294
3842	0.1773478742
3843	0.1773261236
3844	0.177307084
3845	0.1772913944
3846	0.1772606745
3847	0.1772453494
3848	0.1772235567
3849	0.1772020117
3850	0.177173324
3851	0.1771529676
3852	0.1771284884
3853	0.1771085372
3854	0.1770844733
3855	0.1770604443
3856	0.1770433234
3857	0.1770252919
3858	0.1769968477
3859	0.1769704945
3860	0.1769351079
3861	0.1769112128
3862	0.1768894787
3863	0.1768716367
3864	0.1768587985
3865	0.1768283596
3866	0.1768053024
3867	0.1767966334
3868	0.1767783662
3869	0.1767594122
3870	0.176743692
3871	0.1767231798
3872	0.1766942616
3873	0.1766691807
3874	0.1766493566
3875	0.1766203693
3876	0.1766005864
3877	0.1765753987
3878	0.1765540995
3879	0.1765285995
3880	0.1765021738
3881	0.1764868525
3882	0.1764658144
3883	0.176449162
3884	0.176438142
3885	0.1764173683
3886	0.1764042836
3887	0.1763844543
3888	0.1763528225
3889	0.1763215971
3890	0.1763045489
3891	0.1762972162
3892	0.1762680012
3893	0.1762465459
3894	0.1762191088
3895	0.1761998198
3896	0.1761753013
3897	0.1761513307
3898	0.1761327851
3899	0.1761015111
3900	0.1760744401
3901	0.1760470641
3902	0.176023001
3903	0.1759979535
3904	0.1759743983
3905	0.1759485405
3906	0.1759164291
3907	0.1758896852
3908	0.1758749356
3909	0.1758475663
3910	0.1758275934
3911	0.1758016668
3912	0.1757780376
3913	0.1757536139
3914	0.1757326
3915	0.1757083213
3916	0.1756841266
3917	0.1756622411
3918	0.1756411895
3919	0.1756173566
3920	0.175596385
3921	0.1755739063
3922	0.1755507587
3923	0.1755334466
3924	0.1755177141
3925	0.1755044943
3926	0.1754824112
3927	0.1754678663
3928	0.1754531139
3929	0.1754426369
3930	0.1754219559
3931	0.175395727
3932	0.1753818038
3933	0.1753520721
3934	0.1753420522
3935	0.1753314209
3936	0.1753075173
3937	0.1752844478
3938	0.1752544138
3939	0.1752238114
3940	0.1751983191
3941	0.1751766104
3942	0.1751521281
3943	0.175141285
3944	0.1751151667
3945	0.1750969345
3946	0.1750674767
3947	0.1750406705
3948	0.1750234298
3949	0.1749992183
3950	0.174988735
3951	0.1749640219
3952	0.1749329317
3953	0.1749184117
3954	0.174904658
3955	0.1748782824
3956	0.174864443
3957	0.1748474243
3958	0.174826192
3959	0.1748040873
3960	0.1747902085
3961	0.1747676479
3962	0.1747455622
3963	0.1747329287
3964	0.1747096157
3965	0.1746944761
3966	0.1746747553
3967	0.1746525525
3968	0.1746306884
3969	0.1746094318
3970	0.1745923378
3971	0.1745638918
3972	0.1745484967
3973	0.1745295121
3974	0.1745016063
3975	0.1744839772
3976	0.1744664695
3977	0.174439179
3978	0.1744059571
3979	0.1743733137
3980	0.1743430421
3981	0.1743208557
3982	0.1743035133
3983	0.1742903728
3984	0.1742680605
3985	0.1742410371
3986	0.1742195828
3987	0.1742049104
3988	0.1741784841
3989	0.1741550566
3990	0.1741291683
3991	0.1741147788
3992	0.1740895945
3993	0.1740679558
3994	0.1740450121
3995	0.1740287763
3996	0.1740106814
3997	0.1739945043
3998	0.1739726735
3999	0.1739584468
4000	0.1739405819
4001	0.1739142756
4002	0.173902904
4003	0.1738763943
4004	0.1738491193
4005	0.1738269522
4006	0.1738057849
4007	0.1737857469
4008	0.1737630581
4009	0.1737452039
4010	0.1737171958
4011	0.1736835072
4012	0.1736616032
4013	0.1736548825
4014	0.1736274545
4015	0.1736096952
4016	0.1735974771
4017	0.1735781727
4018	0.1735584184
4019	0.1735388507
4020	0.1735237358
4021	0.1734982963
4022	0.1734845615
4023	0.1734620254
4024	0.1734427964
4025	0.1734289146
4026	0.1734162627
4027	0.1733988497
4028	0.1733805221
4029	0.1733573219
4030	0.1733372446
4031	0.1733188721
4032	0.1733019011
4033	0.1732784797
4034	0.1732589519
4035	0.1732319607
4036	0.17321937
4037	0.173194323
4038	0.1731791568
4039	0.1731548915
4040	0.1731396803
4041	0.1731089367
4042	0.1730888038
4043	0.1730674094
4044	0.1730526764
4045	0.1730343027
4046	0.1730169848
4047	0.172993097
4048	0.1729626782
4049	0.1729423232
4050	0.1729211088
4051	0.1728921156
4052	0.17286809
4053	0.1728493455
4054	0.1728262204
4055	0.1728022537
4056	0.1727855325
4057	0.1727621485
4058	0.1727436158
4059	0.1727153605
4060	0.1727020077
4061	0.1726879811
4062	0.1726728871
4063	0.1726543903
4064	0.1726329033
4065	0.1726031376
4066	0.1725876395
4067	0.1725639714
4068	0.172539224
4069	0.1725198681
4070	0.1724956237
4071	0.1724864284
4072	0.1724622878
4073	0.1724354833
4074	0.1724220042
4075	0.1724020432
4076	0.172381092
4077	0.1723576736
4078	0.172339687
4079	0.1723184853
4080	0.1723023165
4081	0.1722872623
4082	0.1722695133
4083	0.1722439399
4084	0.1722239852
4085	0.1721955912
4086	0.1721673096
4087	0.1721379525
4088	0.1721160824
4089	0.1720917897
4090	0.1720749481
4091	0.1720636601
4092	0.1720408216
4093	0.1720302649
4094	0.1720031918
4095	0.1719764956
4096	0.1719510731
4097	0.1719281507
4098	0.1719078798
4099	0.171882842
4100	0.1718665502
4101	0.1718418829
4102	0.1718218923
4103	0.1718043604
4104	0.1717929871
4105	0.171773186
4106	0.1717502825
4107	0.1717318772
4108	0.1717124483
4109	0.1716942395
4110	0.1716670647
4111	0.1716428769
4112	0.1716179486
4113	0.1715983764
4114	0.1715754867
4115	0.1715596454
4116	0.1715393508
4117	0.1715262537
4118	0.1714933013
4119	0.1714769359
4120	0.1714583964
4121	0.1714417535
4122	0.1714194669
4123	0.171399583
4124	0.1713802806
4125	0.1713675968
4126	0.1713500734
4127	0.1713354449
4128	0.1713177648
4129	0.1713033737
4130	0.171292541
4131	0.171268631
4132	0.1712427031
4133	0.1712163732
4134	0.1712003891
4135	0.1711806735
4136	0.1711547094
4137	0.1711275956
4138	0.1711144429
4139	0.171100983
4140	0.1710896838
4141	0.1710806085
4142	0.1710633351
4143	0.1710424892
4144	0.1710210148
4145	0.1709990326
4146	0.1709747199
4147	0.1709562451
4148	0.1709321103
4149	0.1709176053
4150	0.1709001623
4151	0.1708746785
4152	0.1708479645
4153	0.1708218407
4154	0.1707975372
4155	0.1707811983
4156	0.1707582295
4157	0.1707336548
4158	0.1707138272
4159	0.1706912725
4160	0.1706765212
4161	0.1706618161
4162	0.1706395791
4163	0.1706110114
4164	0.1705959944
4165	0.1705816397
4166	0.1705564656
4167	0.1705323367
4168	0.1705124454
4169	0.1705051468
4170	0.1704879145
4171	0.1704722163
4172	0.1704523009
4173	0.1704204754
4174	0.1704028626
4175	0.1703839551
4176	0.1703683259
4177	0.1703478659
4178	0.1703199446
4179	0.1702887325
4180	0.170265673
4181	0.1702351261
4182	0.170213976
4183	0.1701967739
4184	0.1701812043
4185	0.1701553552
4186	0.170121546
4187	0.1701007378
4188	0.1700816088
4189	0.1700522738
4190	0.1700350758
4191	0.1700208553
4192	0.1700038189
4193	0.1699810896
4194	0.1699544174
4195	0.1699217945
4196	0.1698883732
4197	0.1698722422
4198	0.1698506169
4199	0.1698369294
4200	0.1698095515
4201	0.1697862207
4202	0.1697695907
4203	0.1697479623
4204	0.1697259222
4205	0.1697033272
4206	0.169677979
4207	0.1696507148
4208	0.1696300062
4209	0.1696111491
4210	0.1695939865
4211	0.1695812781
4212	0.1695660043
4213	0.1695434154
4214	0.1695234355
4215	0.1695003381
4216	0.1694790757
4217	0.1694541636
4218	0.169425959
4219	0.1694067558
4220	0.1693916823
4221	0.1693702815
4222	0.1693465242
4223	0.1693278078
4224	0.1693094708
4225	0.169284628
4226	0.1692631724
4227	0.169234915
4228	0.1692252636
4229	0.1692140678
4230	0.169195192
4231	0.1691724413
4232	0.1691579968
4233	0.1691401307
4234	0.1691075578
4235	0.169092111
4236	0.1690657063
4237	0.1690461009
4238	0.1690211133
4239	0.1690007054
4240	0.1689838409
4241	0.1689571371
4242	0.1689446672
4243	0.1689219109
4244	0.1689011204
4245	0.1688706264
4246	0.168844738
4247	0.1688302987
4248	0.1688191315
4249	0.1687994563
4250	0.1687706999
4251	0.1687471738
4252	0.1687233155
4253	0.1687133464
4254	0.1686982635
4255	0.1686800558
4256	0.1686686034
4257	0.1686453144
4258	0.1686305712
4259	0.1686102119
4260	0.1685931602
4261	0.1685629661
4262	0.168538858
4263	0.1685218749
4264	0.1685021169
4265	0.1684799716
4266	0.1684626813
4267	0.1684346546
4268	0.1684165048
4269	0.1683873745
4270	0.1683693862
4271	0.168347978
4272	0.1683386644
4273	0.168317269
4274	0.1682997591
4275	0.1682816312
4276	0.1682679142
4277	0.1682386274
4278	0.1682156869
4279	0.1681919575
4280	0.1681733341
4281	0.1681470274
4282	0.1681276361
4283	0.1681065548
4284	0.1680884833
4285	0.1680644871
4286	0.1680506977
4287	0.1680302576
4288	0.16802001
4289	0.1679923837
4290	0.1679678209
4291	0.1679537029
4292	0.1679273945
4293	0.1679079654
4294	0.1678894416
4295	0.1678645567
4296	0.1678420852
4297	0.1678282501
4298	0.1678064982
4299	0.1677854594
4300	0.1677659206
4301	0.1677442707
4302	0.1677225715
4303	0.1677034343
4304	0.1676828099
4305	0.1676627973
4306	0.167641939
4307	0.16762844
4308	0.1676040536
4309	0.1675836381
4310	0.1675609564
4311	0.167531906
4312	0.1675091743
4313	0.1674904264
4314	0.1674779615
4315	0.1674675448
4316	0.1674472477
4317	0.1674245888
4318	0.167400847
4319	0.1673846275
4320	0.1673657311
4321	0.1673361111
4322	0.1673155773
4323	0.1672864645
4324	0.167266424
4325	0.1672430525
4326	0.1672309593
4327	0.167218767
4328	0.1672101621
4329	0.167187858
4330	0.1671631489
4331	0.1671464495
4332	0.167128234
4333	0.1671175336
4334	0.1670945795
4335	0.1670774307
4336	0.1670589102
4337	0.1670369297
4338	0.1670195576
